vertical,use_case_id,technology_id,awarded_observation_count,raw_value_p25,raw_value_median,raw_value_p75,assumption_template_status,greenfield_low_annual_value_eur,greenfield_central_annual_value_eur,greenfield_high_annual_value_eur,expansion_low_annual_value_eur,expansion_central_annual_value_eur,expansion_high_annual_value_eur,public_low_annual_value_eur,public_central_annual_value_eur,public_high_annual_value_eur,currency,basis,method,source_reference,review_status,reviewer_notes
Defense,network-optimization,cybersecurity-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Defense,route-optimization,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,anomaly-detection,cybersecurity-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,automated-inspection-defect-detection,industrial-robotics,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,compliance-monitoring,cybersecurity-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,energy-optimization,blockchain-distributed-ledger,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,energy-optimization,cloud-data-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,energy-optimization,digital-twin,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,energy-optimization,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,energy-optimization,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,environmental-emissions-monitoring,cloud-data-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,network-optimization,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,predictive-maintenance,digital-twin,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,predictive-maintenance,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Energy,route-optimization,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",anomaly-detection,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",asset-tracking,digital-twin,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",asset-tracking,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",automated-inspection-defect-detection,digital-twin,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",business-forecasting,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",compliance-monitoring,computer-vision,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",compliance-monitoring,cybersecurity-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",compliance-monitoring,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",energy-optimization,cloud-data-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",energy-optimization,digital-twin,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",energy-optimization,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",fraud-detection,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",kyc-aml-automation,blockchain-distributed-ledger,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",kyc-aml-automation,cloud-data-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",kyc-aml-automation,computer-vision,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",personalized-recommendations,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",precision-agriculture,cloud-data-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",risk-scoring,cloud-data-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",risk-scoring,cybersecurity-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
"Finance, Banking, Insurance",risk-scoring,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,anomaly-detection,cybersecurity-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,asset-tracking,industrial-robotics,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,asset-tracking,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,automated-inspection-defect-detection,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,compliance-monitoring,cybersecurity-platform,1,3782597.78,3782597.78,3782597.78,insufficient_awarded_observations,,,,,,,,,,,"TED awarded comparable contracts exist; currency, scope and duration must be validated",Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,compliance-monitoring,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,diagnostic-support,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,diagnostic-support,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,document-processing-extraction,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,environmental-emissions-monitoring,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,network-optimization,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,personalized-recommendations,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Healthcare,sentiment-analysis,natural-language-processing,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Lifesciences,anomaly-detection,cybersecurity-platform,1,100000.0,100000.0,100000.0,insufficient_awarded_observations,,,,,,,,,,,"TED awarded comparable contracts exist; currency, scope and duration must be validated",Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Lifesciences,compliance-monitoring,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Lifesciences,diagnostic-support,cloud-data-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Lifesciences,diagnostic-support,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Lifesciences,environmental-emissions-monitoring,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Lifesciences,inventory-optimization,digital-twin,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Lifesciences,precision-agriculture,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,anomaly-detection,cybersecurity-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,asset-tracking,autonomous-vehicles-drones,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,asset-tracking,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,automated-inspection-defect-detection,computer-vision,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,energy-optimization,iot-platforms,1,18205863.16,18205863.16,18205863.16,insufficient_awarded_observations,,,,,,,,,,,"TED awarded comparable contracts exist; currency, scope and duration must be validated",Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,energy-optimization,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,environmental-emissions-monitoring,cloud-data-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,environmental-emissions-monitoring,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,network-optimization,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,predictive-maintenance,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,production-scheduling,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Manufacturing,production-scheduling,machine-learning,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Media & Entertainment,automated-inspection-defect-detection,computer-vision,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Media & Entertainment,compliance-monitoring,cybersecurity-platform,1,1037000.0,1037000.0,1037000.0,insufficient_awarded_observations,,,,,,,,,,,"TED awarded comparable contracts exist; currency, scope and duration must be validated",Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Media & Entertainment,customer-segmentation,cloud-data-platform,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Media & Entertainment,energy-optimization,connectivity-5g,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Media & Entertainment,energy-optimization,iot-platforms,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
Media & Entertainment,personalized-recommendations,connectivity-5g,0,,,,no_awarded_comparable_evidence,,,,,,,,,,,No taxonomy-linked awarded comparable evidence; an external public comparable or approved business assumption is required,Validate greenfield and expansion annual EUR values for SBS verticals; for Public/Gov validate one annual value per observed procurement-active buyer. Report P25 / median / P75 for the applicable segment only,analysis2/reference/market_sizing/comparable_contract_observations.csv,required,
