opportunity_id,vertical,use_case_id,technology_id,priority_score,evidence_count,nace_code,technology_proxy,vertical_mapping_status,technology_mapping_status,demand_scenario,assumption_status,currency,annual_value_method,geography_level,geography_id,geography_label,expected_country_count,selected_market_enterprise_base,addressable_enterprise_base,country_size_cells,countries_with_source_data,invalid_enterprise_input_cells,invalid_adoption_input_cells,adoption_basis,adoption_proxy_reason,low_annual_value_eur,central_annual_value_eur,high_annual_value_eur,country_coverage_ratio,country_coverage_status,low_annual_potential_eur,central_annual_potential_eur,high_annual_potential_eur,market_potential_status,validation_status,market_scope,interpretation_note
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,country,PT,PT,1,342.0,184.26959999999997,1,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,country,RO,RO,1,2928.0,2468.6358,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,country,SE,SE,1,1390.0,655.1344,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,country,SI,SI,1,647.0,231.3008,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,country,SK,SK,1,1251.0,737.0564000000002,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,region,benelux,Benelux,3,3992.0,1360.5865000000001,6,3,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,region,dach,DACH,2,1898.0,1254.6448,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.5,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,region,eastern_europe,Eastern Europe (provisional),11,21825.0,7542.7768,22,11,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,region,france,France,1,6088.0,2082.3415999999997,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,region,germany,Germany,1,19782.0,8735.5716,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,region,nordics,Nordics,5,4256.0,1827.6474,8,4,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.8,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,region,southern_europe,Southern Europe,4,17554.0,7412.045,5,3,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.75,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,region,uk_ireland,UK & Ireland,2,808.0,393.7176,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.5,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,region,benelux,Benelux,3,3992.0,2631.4135,6,3,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,region,dach,DACH,2,1898.0,643.3552,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.5,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,region,eastern_europe,Eastern Europe (provisional),11,21825.0,14282.2232,22,11,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,region,france,France,1,6088.0,4005.6584000000003,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,region,germany,Germany,1,19782.0,11046.428399999999,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,region,nordics,Nordics,5,4256.0,2428.3526,8,4,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.8,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,region,southern_europe,Southern Europe,4,17554.0,10141.954999999998,5,3,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.75,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,region,uk_ireland,UK & Ireland,2,808.0,414.2824,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.5,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,europe,europe,Europe total (configured scope),29,76203.0,30609.331299999998,49,25,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.8620689655172413,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Manufacturing | energy-optimization | iot-platforms,Manufacturing,energy-optimization,iot-platforms,53.9,2,C,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,europe,europe,Europe total (configured scope),29,76203.0,45593.6687,49,25,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,0.8620689655172413,partial,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,AT,AT,1,56.0,37.9552,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,BE,BE,1,41.0,17.7175,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,BG,BG,1,37.0,8.6391,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,CZ,CZ,1,299.0,141.90949999999998,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,DE,DE,1,538.0,241.8989,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,DK,DK,1,13.0,4.0248,1,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,EE,EE,1,14.0,3.2531999999999988,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,ES,ES,1,249.0,96.3526,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,FI,FI,1,30.0,14.1529,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,FR,FR,1,209.0,74.42129999999999,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,HR,HR,1,10.0,3.6538,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,HU,HU,1,144.0,52.7007,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,IT,IT,1,342.0,160.9676,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,LT,LT,1,16.0,7.964600000000001,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,LU,LU,1,4.0,1.182,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,LV,LV,1,8.0,4.0866,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,NL,NL,1,58.0,17.775199999999998,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,NO,NO,1,17.0,5.3073999999999995,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,PL,PL,1,316.0,124.7387,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,PT,PT,1,38.0,17.5256,1,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,RO,RO,1,182.0,33.0848,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,SE,SE,1,75.0,40.6017,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,SI,SI,1,35.0,23.6691,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,expansion_or_managed_service,missing_assumption,,,country,SK,SK,1,138.0,59.2714,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,country,AT,AT,1,56.0,18.044800000000002,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
Automotive | asset-tracking | rfid-asset-tagging,Automotive,asset-tracking,rfid-asset-tagging,52.0,1,C29,iot,mapped,mapped_proxy,greenfield,missing_assumption,,,country,BE,BE,1,41.0,23.2825,2,1,0,0,proxy,All-business non-financial ICT rate used as a Manufacturing proxy; older 2021 vintage.,,,,1.0,complete,,,,not_estimable_missing_validated_annual_value,blocked_missing_validated_annual_value,Orange Business Europe market-sizing scope,Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy; see adoption_proxy_reason and country_coverage_status.
